Order_Date,Order_Year,Order_Month,Order_Month_Name,Order_Year_Month,Order_Day,Order_Weekday,Order_Quarter
2023-03-22 10:12:10,2023,3,March,2023-03,22,Wednesday,1
2023-03-22 12:39:36,2023,3,March,2023-03,22,Wednesday,1
2023-03-22 13:48:23,2023,3,March,2023-03,22,Wednesday,1
2023-03-22 15:21:46,2023,3,March,2023-03,22,Wednesday,1
2023-03-22 20:58:00,2023,3,March,2023-03,22,Wednesday,1
2023-03-23 00:40:44,2023,3,March,2023-03,23,Thursday,1
2023-03-23 02:55:36,2023,3,March,2023-03,23,Thursday,1
2023-03-23 04:10:54,2023,3,March,2023-03,23,Thursday,1
2023-03-23 10:37:44,2023,3,March,2023-03,23,Thursday,1
2023-03-23 11:02:42,2023,3,March,2023-03,23,Thursday,1
2023-03-23 13:51:22,2023,3,March,2023-03,23,Thursday,1
2023-03-23 14:48:36,2023,3,March,2023-03,23,Thursday,1
2023-03-23 15:49:20,2023,3,March,2023-03,23,Thursday,1
2023-03-23 19:41:49,2023,3,March,2023-03,23,Thursday,1
2023-03-23 20:24:26,2023,3,March,2023-03,23,Thursday,1
2023-03-23 21:13:11,2023,3,March,2023-03,23,Thursday,1
2023-03-23 22:26:09,2023,3,March,2023-03,23,Thursday,1
2023-03-23 22:43:24,2023,3,March,2023-03,23,Thursday,1
2023-03-24 04:57:54,2023,3,March,2023-03,24,Friday,1
2023-03-24 06:18:11,2023,3,March,2023-03,24,Friday,1
2023-03-24 07:05:56,2023,3,March,2023-03,24,Friday,1
2023-03-24 07:14:14,2023,3,March,2023-03,24,Friday,1
2023-03-24 07:49:36,2023,3,March,2023-03,24,Friday,1
2023-03-24 08:48:59,2023,3,March,2023-03,24,Friday,1
2023-03-24 09:46:06,2023,3,March,2023-03,24,Friday,1
2023-03-24 11:07:54,2023,3,March,2023-03,24,Friday,1
2023-03-24 11:48:47,2023,3,March,2023-03,24,Friday,1
2023-03-24 12:17:38,2023,3,March,2023-03,24,Friday,1
2023-03-24 15:19:22,2023,3,March,2023-03,24,Friday,1
2023-03-24 17:10:47,2023,3,March,2023-03,24,Friday,1
2023-03-24 18:00:07,2023,3,March,2023-03,24,Friday,1
2023-03-24 20:06:38,2023,3,March,2023-03,24,Friday,1
2023-03-24 20:39:17,2023,3,March,2023-03,24,Friday,1
2023-03-24 21:02:30,2023,3,March,2023-03,24,Friday,1
2023-03-24 21:33:14,2023,3,March,2023-03,24,Friday,1
2023-03-24 22:58:13,2023,3,March,2023-03,24,Friday,1
2023-03-25 01:51:39,2023,3,March,2023-03,25,Saturday,1
2023-03-25 06:30:31,2023,3,March,2023-03,25,Saturday,1
2023-03-25 08:16:37,2023,3,March,2023-03,25,Saturday,1
2023-03-25 09:36:42,2023,3,March,2023-03,25,Saturday,1
2023-03-25 11:36:34,2023,3,March,2023-03,25,Saturday,1
2023-03-25 11:43:33,2023,3,March,2023-03,25,Saturday,1
2023-03-25 13:05:36,2023,3,March,2023-03,25,Saturday,1
2023-03-25 13:05:55,2023,3,March,2023-03,25,Saturday,1
2023-03-25 15:48:56,2023,3,March,2023-03,25,Saturday,1
2023-03-25 16:04:16,2023,3,March,2023-03,25,Saturday,1
2023-03-25 17:32:50,2023,3,March,2023-03,25,Saturday,1
2023-03-25 20:03:04,2023,3,March,2023-03,25,Saturday,1
2023-03-25 22:30:23,2023,3,March,2023-03,25,Saturday,1
2023-03-26 03:35:53,2023,3,March,2023-03,26,Sunday,1
2023-03-26 04:57:03,2023,3,March,2023-03,26,Sunday,1
2023-03-26 06:07:46,2023,3,March,2023-03,26,Sunday,1
2023-03-26 06:41:41,2023,3,March,2023-03,26,Sunday,1
2023-03-26 07:10:17,2023,3,March,2023-03,26,Sunday,1
2023-03-26 07:41:49,2023,3,March,2023-03,26,Sunday,1
2023-03-26 10:09:23,2023,3,March,2023-03,26,Sunday,1
2023-03-26 10:19:32,2023,3,March,2023-03,26,Sunday,1
2023-03-26 11:24:26,2023,3,March,2023-03,26,Sunday,1
2023-03-26 11:52:55,2023,3,March,2023-03,26,Sunday,1
2023-03-26 14:25:24,2023,3,March,2023-03,26,Sunday,1
2023-03-26 14:35:35,2023,3,March,2023-03,26,Sunday,1
2023-03-26 16:20:07,2023,3,March,2023-03,26,Sunday,1
2023-03-26 17:06:20,2023,3,March,2023-03,26,Sunday,1
2023-03-26 18:49:18,2023,3,March,2023-03,26,Sunday,1
2023-03-26 20:02:51,2023,3,March,2023-03,26,Sunday,1
2023-03-26 23:11:10,2023,3,March,2023-03,26,Sunday,1
2023-03-27 01:25:10,2023,3,March,2023-03,27,Monday,1
2023-03-27 02:11:03,2023,3,March,2023-03,27,Monday,1
2023-03-27 02:29:26,2023,3,March,2023-03,27,Monday,1
2023-03-27 04:48:07,2023,3,March,2023-03,27,Monday,1
2023-03-27 06:21:47,2023,3,March,2023-03,27,Monday,1
2023-03-27 09:45:42,2023,3,March,2023-03,27,Monday,1
2023-03-27 10:48:15,2023,3,March,2023-03,27,Monday,1
2023-03-27 12:15:20,2023,3,March,2023-03,27,Monday,1
2023-03-27 15:06:37,2023,3,March,2023-03,27,Monday,1
2023-03-27 16:39:38,2023,3,March,2023-03,27,Monday,1
2023-03-27 19:57:01,2023,3,March,2023-03,27,Monday,1
2023-03-28 09:12:21,2023,3,March,2023-03,28,Tuesday,1
2023-03-28 17:20:33,2023,3,March,2023-03,28,Tuesday,1
2023-03-28 17:55:05,2023,3,March,2023-03,28,Tuesday,1
2023-03-28 20:09:34,2023,3,March,2023-03,28,Tuesday,1
2023-03-28 22:26:58,2023,3,March,2023-03,28,Tuesday,1
2023-03-29 01:58:58,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 02:12:43,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 04:02:32,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 06:47:58,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 09:23:42,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 12:49:45,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 13:51:38,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 15:35:41,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 18:14:54,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 20:52:42,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 23:11:37,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 23:14:58,2023,3,March,2023-03,29,Wednesday,1
2023-03-29 23:23:40,2023,3,March,2023-03,29,Wednesday,1
2023-03-30 00:06:35,2023,3,March,2023-03,30,Thursday,1
2023-03-30 00:07:47,2023,3,March,2023-03,30,Thursday,1
2023-03-30 02:09:50,2023,3,March,2023-03,30,Thursday,1
2023-03-30 03:54:51,2023,3,March,2023-03,30,Thursday,1
2023-03-30 05:28:40,2023,3,March,2023-03,30,Thursday,1
2023-03-30 10:51:59,2023,3,March,2023-03,30,Thursday,1
2023-03-30 12:29:53,2023,3,March,2023-03,30,Thursday,1
2023-03-30 17:43:02,2023,3,March,2023-03,30,Thursday,1
2023-03-30 20:13:59,2023,3,March,2023-03,30,Thursday,1
2023-03-31 01:48:50,2023,3,March,2023-03,31,Friday,1
2023-03-31 04:46:36,2023,3,March,2023-03,31,Friday,1
2023-03-31 06:12:41,2023,3,March,2023-03,31,Friday,1
2023-03-31 06:16:41,2023,3,March,2023-03,31,Friday,1
2023-03-31 07:10:45,2023,3,March,2023-03,31,Friday,1
2023-03-31 07:54:28,2023,3,March,2023-03,31,Friday,1
2023-03-31 08:20:19,2023,3,March,2023-03,31,Friday,1
2023-03-31 09:06:53,2023,3,March,2023-03,31,Friday,1
2023-03-31 10:40:43,2023,3,March,2023-03,31,Friday,1
2023-03-31 18:38:09,2023,3,March,2023-03,31,Friday,1
2023-03-31 19:42:35,2023,3,March,2023-03,31,Friday,1
2023-03-31 23:24:07,2023,3,March,2023-03,31,Friday,1
2023-03-31 23:30:28,2023,3,March,2023-03,31,Friday,1
2023-04-01 01:30:32,2023,4,April,2023-04,1,Saturday,2
2023-04-01 04:47:44,2023,4,April,2023-04,1,Saturday,2
2023-04-01 09:17:13,2023,4,April,2023-04,1,Saturday,2
2023-04-01 09:42:19,2023,4,April,2023-04,1,Saturday,2
2023-04-01 17:57:17,2023,4,April,2023-04,1,Saturday,2
2023-04-02 01:37:21,2023,4,April,2023-04,2,Sunday,2
2023-04-02 01:39:44,2023,4,April,2023-04,2,Sunday,2
2023-04-02 01:41:42,2023,4,April,2023-04,2,Sunday,2
2023-04-02 02:38:20,2023,4,April,2023-04,2,Sunday,2
2023-04-02 07:26:38,2023,4,April,2023-04,2,Sunday,2
2023-04-02 10:38:25,2023,4,April,2023-04,2,Sunday,2
2023-04-02 12:21:54,2023,4,April,2023-04,2,Sunday,2
2023-04-02 15:07:03,2023,4,April,2023-04,2,Sunday,2
2023-04-02 17:08:20,2023,4,April,2023-04,2,Sunday,2
2023-04-02 19:01:47,2023,4,April,2023-04,2,Sunday,2
2023-04-02 21:42:34,2023,4,April,2023-04,2,Sunday,2
2023-04-02 21:44:30,2023,4,April,2023-04,2,Sunday,2
2023-04-03 03:26:04,2023,4,April,2023-04,3,Monday,2
2023-04-03 04:01:26,2023,4,April,2023-04,3,Monday,2
2023-04-03 06:17:54,2023,4,April,2023-04,3,Monday,2
2023-04-03 09:11:14,2023,4,April,2023-04,3,Monday,2
2023-04-03 10:41:11,2023,4,April,2023-04,3,Monday,2
2023-04-03 16:12:33,2023,4,April,2023-04,3,Monday,2
2023-04-03 18:26:57,2023,4,April,2023-04,3,Monday,2
2023-04-03 20:54:06,2023,4,April,2023-04,3,Monday,2
2023-04-03 22:38:50,2023,4,April,2023-04,3,Monday,2
2023-04-04 01:14:29,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 04:44:36,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 06:39:32,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 07:05:44,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 09:52:37,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 10:30:06,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 11:33:25,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 15:42:43,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 16:39:20,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 16:51:22,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 21:50:13,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 21:52:13,2023,4,April,2023-04,4,Tuesday,2
2023-04-04 21:53:36,2023,4,April,2023-04,4,Tuesday,2
2023-04-05 01:01:21,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 03:47:48,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 04:02:46,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 06:33:17,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 11:23:51,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 13:04:04,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 13:16:58,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 14:38:38,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 15:10:48,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 15:13:32,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 20:07:03,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 21:24:05,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 22:29:25,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 23:27:36,2023,4,April,2023-04,5,Wednesday,2
2023-04-05 23:51:44,2023,4,April,2023-04,5,Wednesday,2
2023-04-06 00:15:29,2023,4,April,2023-04,6,Thursday,2
2023-04-06 02:53:16,2023,4,April,2023-04,6,Thursday,2
2023-04-06 03:00:42,2023,4,April,2023-04,6,Thursday,2
2023-04-06 16:52:06,2023,4,April,2023-04,6,Thursday,2
2023-04-06 18:17:18,2023,4,April,2023-04,6,Thursday,2
2023-04-06 18:26:16,2023,4,April,2023-04,6,Thursday,2
2023-04-06 18:48:02,2023,4,April,2023-04,6,Thursday,2
2023-04-06 19:41:51,2023,4,April,2023-04,6,Thursday,2
2023-04-06 20:17:56,2023,4,April,2023-04,6,Thursday,2
2023-04-06 22:45:17,2023,4,April,2023-04,6,Thursday,2
2023-04-06 23:07:35,2023,4,April,2023-04,6,Thursday,2
2023-04-07 00:07:56,2023,4,April,2023-04,7,Friday,2
2023-04-07 03:04:55,2023,4,April,2023-04,7,Friday,2
2023-04-07 07:43:27,2023,4,April,2023-04,7,Friday,2
2023-04-07 11:14:07,2023,4,April,2023-04,7,Friday,2
2023-04-07 13:31:11,2023,4,April,2023-04,7,Friday,2
2023-04-07 13:58:24,2023,4,April,2023-04,7,Friday,2
2023-04-07 20:28:28,2023,4,April,2023-04,7,Friday,2
2023-04-07 20:40:03,2023,4,April,2023-04,7,Friday,2
2023-04-07 21:58:01,2023,4,April,2023-04,7,Friday,2
2023-04-07 23:12:40,2023,4,April,2023-04,7,Friday,2
2023-04-08 01:13:44,2023,4,April,2023-04,8,Saturday,2
2023-04-08 02:46:46,2023,4,April,2023-04,8,Saturday,2
2023-04-08 05:28:41,2023,4,April,2023-04,8,Saturday,2
2023-04-08 07:08:16,2023,4,April,2023-04,8,Saturday,2
2023-04-08 07:41:55,2023,4,April,2023-04,8,Saturday,2
2023-04-08 08:53:26,2023,4,April,2023-04,8,Saturday,2
2023-04-08 10:20:19,2023,4,April,2023-04,8,Saturday,2
2023-04-08 10:56:28,2023,4,April,2023-04,8,Saturday,2
2023-04-08 11:25:20,2023,4,April,2023-04,8,Saturday,2
2023-04-08 11:41:58,2023,4,April,2023-04,8,Saturday,2
2023-04-08 17:17:16,2023,4,April,2023-04,8,Saturday,2
2023-04-08 18:47:36,2023,4,April,2023-04,8,Saturday,2
2023-04-08 19:02:26,2023,4,April,2023-04,8,Saturday,2
2023-04-08 20:40:56,2023,4,April,2023-04,8,Saturday,2
2023-04-08 21:42:44,2023,4,April,2023-04,8,Saturday,2
2023-04-09 00:38:41,2023,4,April,2023-04,9,Sunday,2
2023-04-09 02:40:09,2023,4,April,2023-04,9,Sunday,2
2023-04-09 03:03:15,2023,4,April,2023-04,9,Sunday,2
2023-04-09 05:30:43,2023,4,April,2023-04,9,Sunday,2
2023-04-09 07:37:55,2023,4,April,2023-04,9,Sunday,2
2023-04-09 11:19:26,2023,4,April,2023-04,9,Sunday,2
2023-04-09 12:12:41,2023,4,April,2023-04,9,Sunday,2
2023-04-09 15:44:47,2023,4,April,2023-04,9,Sunday,2
2023-04-09 16:05:52,2023,4,April,2023-04,9,Sunday,2
2023-04-09 16:07:21,2023,4,April,2023-04,9,Sunday,2
2023-04-09 16:28:20,2023,4,April,2023-04,9,Sunday,2
2023-04-09 17:06:34,2023,4,April,2023-04,9,Sunday,2
2023-04-09 18:55:51,2023,4,April,2023-04,9,Sunday,2
2023-04-09 19:48:54,2023,4,April,2023-04,9,Sunday,2
2023-04-09 20:17:33,2023,4,April,2023-04,9,Sunday,2
2023-04-09 21:09:58,2023,4,April,2023-04,9,Sunday,2
2023-04-09 23:04:36,2023,4,April,2023-04,9,Sunday,2
2023-04-10 04:47:56,2023,4,April,2023-04,10,Monday,2
2023-04-10 09:50:05,2023,4,April,2023-04,10,Monday,2
2023-04-10 11:16:02,2023,4,April,2023-04,10,Monday,2
2023-04-10 12:30:46,2023,4,April,2023-04,10,Monday,2
2023-04-10 19:21:27,2023,4,April,2023-04,10,Monday,2
2023-04-11 04:43:27,2023,4,April,2023-04,11,Tuesday,2
2023-04-11 05:12:16,2023,4,April,2023-04,11,Tuesday,2
2023-04-11 06:08:09,2023,4,April,2023-04,11,Tuesday,2
2023-04-11 09:31:11,2023,4,April,2023-04,11,Tuesday,2
2023-04-11 18:23:55,2023,4,April,2023-04,11,Tuesday,2
2023-04-11 22:37:41,2023,4,April,2023-04,11,Tuesday,2
2023-04-12 00:38:53,2023,4,April,2023-04,12,Wednesday,2
2023-04-12 05:32:34,2023,4,April,2023-04,12,Wednesday,2
2023-04-12 08:21:47,2023,4,April,2023-04,12,Wednesday,2
2023-04-12 09:45:24,2023,4,April,2023-04,12,Wednesday,2
2023-04-12 10:44:02,2023,4,April,2023-04,12,Wednesday,2
2023-04-12 11:20:16,2023,4,April,2023-04,12,Wednesday,2
2023-04-12 18:01:38,2023,4,April,2023-04,12,Wednesday,2
2023-04-12 20:52:46,2023,4,April,2023-04,12,Wednesday,2
2023-04-12 21:31:08,2023,4,April,2023-04,12,Wednesday,2
2023-04-12 21:51:06,2023,4,April,2023-04,12,Wednesday,2
2023-04-13 00:50:48,2023,4,April,2023-04,13,Thursday,2
2023-04-13 06:10:40,2023,4,April,2023-04,13,Thursday,2
2023-04-13 08:10:55,2023,4,April,2023-04,13,Thursday,2
2023-04-13 08:46:58,2023,4,April,2023-04,13,Thursday,2
2023-04-13 09:06:54,2023,4,April,2023-04,13,Thursday,2
2023-04-13 11:54:03,2023,4,April,2023-04,13,Thursday,2
2023-04-13 16:53:52,2023,4,April,2023-04,13,Thursday,2
2023-04-13 19:13:04,2023,4,April,2023-04,13,Thursday,2
2023-04-13 19:39:20,2023,4,April,2023-04,13,Thursday,2
2023-04-13 19:56:59,2023,4,April,2023-04,13,Thursday,2
2023-04-13 20:43:06,2023,4,April,2023-04,13,Thursday,2
2023-04-13 23:06:34,2023,4,April,2023-04,13,Thursday,2
2023-04-14 01:37:07,2023,4,April,2023-04,14,Friday,2
2023-04-14 03:00:54,2023,4,April,2023-04,14,Friday,2
2023-04-14 03:14:18,2023,4,April,2023-04,14,Friday,2
2023-04-14 03:31:02,2023,4,April,2023-04,14,Friday,2
2023-04-14 03:58:59,2023,4,April,2023-04,14,Friday,2
2023-04-14 04:23:11,2023,4,April,2023-04,14,Friday,2
2023-04-14 08:13:36,2023,4,April,2023-04,14,Friday,2
2023-04-14 08:17:21,2023,4,April,2023-04,14,Friday,2
2023-04-14 08:44:15,2023,4,April,2023-04,14,Friday,2
2023-04-14 10:56:30,2023,4,April,2023-04,14,Friday,2
2023-04-14 11:44:17,2023,4,April,2023-04,14,Friday,2
2023-04-14 14:03:59,2023,4,April,2023-04,14,Friday,2
2023-04-14 14:31:10,2023,4,April,2023-04,14,Friday,2
2023-04-14 16:26:55,2023,4,April,2023-04,14,Friday,2
2023-04-14 16:33:13,2023,4,April,2023-04,14,Friday,2
2023-04-14 17:21:51,2023,4,April,2023-04,14,Friday,2
2023-04-14 17:25:44,2023,4,April,2023-04,14,Friday,2
2023-04-14 17:43:55,2023,4,April,2023-04,14,Friday,2
2023-04-14 19:59:27,2023,4,April,2023-04,14,Friday,2
2023-04-14 21:23:12,2023,4,April,2023-04,14,Friday,2
2023-04-14 21:34:53,2023,4,April,2023-04,14,Friday,2
2023-04-14 23:33:29,2023,4,April,2023-04,14,Friday,2
2023-04-15 01:39:50,2023,4,April,2023-04,15,Saturday,2
2023-04-15 02:27:42,2023,4,April,2023-04,15,Saturday,2
2023-04-15 04:17:05,2023,4,April,2023-04,15,Saturday,2
2023-04-15 04:25:01,2023,4,April,2023-04,15,Saturday,2
2023-04-15 09:50:51,2023,4,April,2023-04,15,Saturday,2
2023-04-15 11:56:31,2023,4,April,2023-04,15,Saturday,2
2023-04-15 13:55:05,2023,4,April,2023-04,15,Saturday,2
2023-04-15 16:11:37,2023,4,April,2023-04,15,Saturday,2
2023-04-15 18:28:59,2023,4,April,2023-04,15,Saturday,2
2023-04-15 21:02:37,2023,4,April,2023-04,15,Saturday,2
2023-04-15 21:33:47,2023,4,April,2023-04,15,Saturday,2
2023-04-15 22:11:00,2023,4,April,2023-04,15,Saturday,2
2023-04-15 22:32:47,2023,4,April,2023-04,15,Saturday,2
2023-04-16 03:44:26,2023,4,April,2023-04,16,Sunday,2
2023-04-16 06:47:46,2023,4,April,2023-04,16,Sunday,2
2023-04-16 07:05:29,2023,4,April,2023-04,16,Sunday,2
2023-04-16 07:48:39,2023,4,April,2023-04,16,Sunday,2
2023-04-16 07:52:01,2023,4,April,2023-04,16,Sunday,2
2023-04-16 08:51:41,2023,4,April,2023-04,16,Sunday,2
2023-04-16 12:15:08,2023,4,April,2023-04,16,Sunday,2
2023-04-16 14:00:11,2023,4,April,2023-04,16,Sunday,2
2023-04-16 14:56:35,2023,4,April,2023-04,16,Sunday,2
2023-04-16 15:06:46,2023,4,April,2023-04,16,Sunday,2
2023-04-16 22:02:56,2023,4,April,2023-04,16,Sunday,2
2023-04-16 22:50:30,2023,4,April,2023-04,16,Sunday,2
2023-04-17 00:49:26,2023,4,April,2023-04,17,Monday,2
2023-04-17 03:04:40,2023,4,April,2023-04,17,Monday,2
2023-04-17 03:39:32,2023,4,April,2023-04,17,Monday,2
2023-04-17 03:44:52,2023,4,April,2023-04,17,Monday,2
2023-04-17 05:15:06,2023,4,April,2023-04,17,Monday,2
2023-04-17 09:43:10,2023,4,April,2023-04,17,Monday,2
2023-04-17 16:26:58,2023,4,April,2023-04,17,Monday,2
2023-04-17 23:48:33,2023,4,April,2023-04,17,Monday,2
2023-04-18 00:06:04,2023,4,April,2023-04,18,Tuesday,2
2023-04-18 00:19:14,2023,4,April,2023-04,18,Tuesday,2
2023-04-18 00:39:29,2023,4,April,2023-04,18,Tuesday,2
2023-04-18 06:25:24,2023,4,April,2023-04,18,Tuesday,2
2023-04-18 09:09:03,2023,4,April,2023-04,18,Tuesday,2
2023-04-18 10:35:07,2023,4,April,2023-04,18,Tuesday,2
2023-04-18 10:35:33,2023,4,April,2023-04,18,Tuesday,2
2023-04-18 14:31:36,2023,4,April,2023-04,18,Tuesday,2
2023-04-18 14:57:31,2023,4,April,2023-04,18,Tuesday,2
2023-04-18 16:06:26,2023,4,April,2023-04,18,Tuesday,2
2023-04-18 21:49:21,2023,4,April,2023-04,18,Tuesday,2
2023-04-19 03:23:08,2023,4,April,2023-04,19,Wednesday,2
2023-04-19 04:49:02,2023,4,April,2023-04,19,Wednesday,2
2023-04-19 06:09:45,2023,4,April,2023-04,19,Wednesday,2
2023-04-19 08:41:41,2023,4,April,2023-04,19,Wednesday,2
2023-04-19 11:41:59,2023,4,April,2023-04,19,Wednesday,2
2023-04-19 13:50:12,2023,4,April,2023-04,19,Wednesday,2
2023-04-19 15:09:51,2023,4,April,2023-04,19,Wednesday,2
2023-04-19 15:25:20,2023,4,April,2023-04,19,Wednesday,2
2023-04-19 16:20:52,2023,4,April,2023-04,19,Wednesday,2
2023-04-19 19:25:12,2023,4,April,2023-04,19,Wednesday,2
2023-04-19 22:03:30,2023,4,April,2023-04,19,Wednesday,2
2023-04-19 22:19:15,2023,4,April,2023-04,19,Wednesday,2
2023-04-20 02:15:11,2023,4,April,2023-04,20,Thursday,2
2023-04-20 03:09:36,2023,4,April,2023-04,20,Thursday,2
2023-04-20 04:16:19,2023,4,April,2023-04,20,Thursday,2
2023-04-20 08:16:11,2023,4,April,2023-04,20,Thursday,2
2023-04-20 09:56:15,2023,4,April,2023-04,20,Thursday,2
2023-04-20 12:59:08,2023,4,April,2023-04,20,Thursday,2
2023-04-20 18:07:12,2023,4,April,2023-04,20,Thursday,2
2023-04-20 22:26:59,2023,4,April,2023-04,20,Thursday,2
2023-04-20 22:43:09,2023,4,April,2023-04,20,Thursday,2
2023-04-21 02:39:45,2023,4,April,2023-04,21,Friday,2
2023-04-21 12:03:23,2023,4,April,2023-04,21,Friday,2
2023-04-21 13:43:11,2023,4,April,2023-04,21,Friday,2
2023-04-21 17:54:04,2023,4,April,2023-04,21,Friday,2
2023-04-21 19:28:37,2023,4,April,2023-04,21,Friday,2
2023-04-21 21:09:29,2023,4,April,2023-04,21,Friday,2
2023-04-21 23:58:19,2023,4,April,2023-04,21,Friday,2
2023-04-22 01:29:27,2023,4,April,2023-04,22,Saturday,2
2023-04-22 04:33:39,2023,4,April,2023-04,22,Saturday,2
2023-04-22 04:57:27,2023,4,April,2023-04,22,Saturday,2
2023-04-22 05:21:11,2023,4,April,2023-04,22,Saturday,2
2023-04-22 08:14:38,2023,4,April,2023-04,22,Saturday,2
2023-04-22 08:27:45,2023,4,April,2023-04,22,Saturday,2
2023-04-22 10:13:37,2023,4,April,2023-04,22,Saturday,2
2023-04-22 13:43:12,2023,4,April,2023-04,22,Saturday,2
2023-04-22 13:49:22,2023,4,April,2023-04,22,Saturday,2
2023-04-22 17:01:21,2023,4,April,2023-04,22,Saturday,2
2023-04-22 17:45:17,2023,4,April,2023-04,22,Saturday,2
2023-04-22 17:46:56,2023,4,April,2023-04,22,Saturday,2
2023-04-23 04:09:39,2023,4,April,2023-04,23,Sunday,2
2023-04-23 06:43:18,2023,4,April,2023-04,23,Sunday,2
2023-04-23 09:17:47,2023,4,April,2023-04,23,Sunday,2
2023-04-23 10:34:23,2023,4,April,2023-04,23,Sunday,2
2023-04-23 13:49:06,2023,4,April,2023-04,23,Sunday,2
2023-04-23 15:00:43,2023,4,April,2023-04,23,Sunday,2
2023-04-23 18:53:16,2023,4,April,2023-04,23,Sunday,2
2023-04-23 22:29:50,2023,4,April,2023-04,23,Sunday,2
2023-04-24 01:04:10,2023,4,April,2023-04,24,Monday,2
2023-04-24 04:19:48,2023,4,April,2023-04,24,Monday,2
2023-04-24 05:35:33,2023,4,April,2023-04,24,Monday,2
2023-04-24 09:21:51,2023,4,April,2023-04,24,Monday,2
2023-04-24 10:23:34,2023,4,April,2023-04,24,Monday,2
2023-04-24 18:26:49,2023,4,April,2023-04,24,Monday,2
2023-04-24 20:25:59,2023,4,April,2023-04,24,Monday,2
2023-04-24 22:33:21,2023,4,April,2023-04,24,Monday,2
2023-04-24 23:39:11,2023,4,April,2023-04,24,Monday,2
2023-04-25 04:16:01,2023,4,April,2023-04,25,Tuesday,2
2023-04-25 05:45:48,2023,4,April,2023-04,25,Tuesday,2
2023-04-25 14:22:18,2023,4,April,2023-04,25,Tuesday,2
2023-04-25 19:49:11,2023,4,April,2023-04,25,Tuesday,2
2023-04-25 20:18:43,2023,4,April,2023-04,25,Tuesday,2
2023-04-25 21:23:38,2023,4,April,2023-04,25,Tuesday,2
2023-04-26 04:32:25,2023,4,April,2023-04,26,Wednesday,2
2023-04-26 04:56:02,2023,4,April,2023-04,26,Wednesday,2
2023-04-26 08:03:00,2023,4,April,2023-04,26,Wednesday,2
2023-04-26 08:12:00,2023,4,April,2023-04,26,Wednesday,2
2023-04-26 08:54:24,2023,4,April,2023-04,26,Wednesday,2
2023-04-26 12:22:58,2023,4,April,2023-04,26,Wednesday,2
2023-04-26 13:02:34,2023,4,April,2023-04,26,Wednesday,2
2023-04-26 13:40:45,2023,4,April,2023-04,26,Wednesday,2
2023-04-26 14:21:17,2023,4,April,2023-04,26,Wednesday,2
2023-04-26 18:05:07,2023,4,April,2023-04,26,Wednesday,2
2023-04-26 22:17:20,2023,4,April,2023-04,26,Wednesday,2
2023-04-27 01:24:00,2023,4,April,2023-04,27,Thursday,2
2023-04-27 05:25:20,2023,4,April,2023-04,27,Thursday,2
2023-04-27 06:15:50,2023,4,April,2023-04,27,Thursday,2
2023-04-27 10:09:53,2023,4,April,2023-04,27,Thursday,2
2023-04-27 11:58:17,2023,4,April,2023-04,27,Thursday,2
2023-04-27 13:00:10,2023,4,April,2023-04,27,Thursday,2
2023-04-27 13:26:46,2023,4,April,2023-04,27,Thursday,2
2023-04-27 13:31:51,2023,4,April,2023-04,27,Thursday,2
