Order_ID,Customer_ID,Store_ID,Order_Date,Total_Items,Quantity,Total_Gross,Total_Net,Discount_Amount,Payment_Method
329,2700,8,2024-10-28 06:45:55,3,3,317.07,304.38,12.69,Card
330,2252,7,2025-10-12 17:21:29,1,1,171.61,171.61,0.0,PayPal
331,4528,8,2023-05-08 13:07:28,1,1,105.27,94.74,10.53,PayPal
332,1190,7,2023-07-20 12:05:09,5,27,3555.25,3511.71,43.54,Cash
333,3951,4,2025-01-01 01:59:49,4,6,708.63,679.73,28.9,PayPal
334,715,5,2025-03-16 15:30:13,4,11,313.53,264.53999999999996,48.99,Cash
335,641,10,2026-01-19 05:41:45,4,13,1293.23,1279.45,13.78,Card
336,1127,7,2024-10-09 18:20:03,3,5,181.06,173.85,7.210000000000001,Cash
337,4017,9,2025-08-18 06:40:18,2,3,218.22,189.13,29.089999999999996,Cash
338,1803,10,2024-09-29 18:40:38,3,9,856.92,848.19,8.73,Card
339,3096,1,2025-03-03 15:12:43,2,12,8106.660000000001,7193.54,913.1200000000001,PayPal
340,1027,8,2025-09-27 14:13:47,5,8,484.19,460.38,23.81,Card
341,3300,7,2023-04-17 05:15:06,4,9,3297.33,2992.42,304.91,Cash
342,313,10,2025-02-16 16:59:39,1,1,54.82,43.86,10.96,Card
343,2610,3,2025-03-13 13:05:01,4,7,586.1,576.1800000000001,9.92,Card
344,2951,4,2024-07-30 09:00:15,5,17,2503.73,2495.53,8.2,Card
345,3781,1,2023-07-25 13:00:20,3,5,581.28,581.28,0.0,Card
346,4545,9,2024-07-02 04:47:48,1,1,6.72,5.38,1.34,Cash
347,814,9,2026-01-11 02:58:50,1,3,181.07999999999998,162.97,18.11,Card
348,3603,1,2025-10-08 07:20:30,4,6,558.56,494.42,64.14,Card
349,1719,5,2024-03-19 00:31:37,4,7,2103.65,1737.13,366.52,Cash
350,3992,1,2025-03-22 01:20:40,1,3,154.64999999999998,154.65,0.0,PayPal
351,1140,2,2023-03-24 20:06:38,2,2,491.5,463.32,28.18,Card
352,1465,1,2024-04-13 19:52:33,2,6,1565.28,1565.28,0.0,Cash
353,838,7,2023-09-16 21:01:56,4,7,342.27,322.82,19.45,PayPal
354,1877,1,2024-08-23 17:18:59,5,6,557.87,554.56,3.31,Cash
355,3938,5,2024-11-21 13:00:26,1,2,89.3,89.3,0.0,PayPal
356,4841,8,2025-08-26 13:58:33,3,7,393.8,388.95,4.85,Card
357,963,9,2023-12-30 04:24:21,3,5,243.42000000000002,239.12,4.3,Card
358,1941,9,2024-09-02 09:34:47,4,11,2363.37,2363.37,0.0,Cash
359,3535,9,2025-02-15 23:40:18,2,2,578.14,520.32,57.82,PayPal
360,857,5,2026-02-18 23:11:32,4,7,2536.13,2411.67,124.46000000000001,PayPal
361,1413,3,2023-03-24 06:18:11,4,27,9923.369999999999,9909.98,13.39,PayPal
362,4926,3,2025-06-11 10:06:24,2,5,251.33,226.2,25.13,Card
363,2086,9,2026-02-09 11:50:56,2,3,299.95,278.78999999999996,21.16,Card
364,3973,7,2024-06-24 09:18:27,2,4,943.82,943.82,0.0,Card
365,2615,1,2025-10-29 11:38:39,5,6,586.03,571.28,14.75,Cash
366,2949,8,2024-08-13 18:41:21,1,1,44.65,44.65,0.0,Card
367,3559,9,2023-10-20 15:35:43,2,3,85.32,82.89,2.43,PayPal
368,3415,3,2024-06-20 18:47:10,2,6,196.07000000000002,194.94,1.13,PayPal
369,1348,7,2023-06-07 12:36:54,4,17,525.68,518.34,7.34,PayPal
370,2320,3,2024-04-03 04:29:55,3,26,3038.7200000000003,2759.04,279.68,PayPal
371,3837,6,2023-03-31 23:30:28,1,3,86.07000000000001,86.07,0.0,Cash
372,3518,8,2023-11-07 20:37:28,2,7,371.84000000000003,371.84,0.0,Cash
373,746,5,2025-09-25 09:16:04,4,22,2100.52,2000.69,99.83,PayPal
374,2436,6,2024-12-21 23:59:22,2,6,277.34,263.47,13.87,Cash
375,2024,3,2025-05-12 17:18:06,3,8,2025.47,1964.04,61.43,Cash
376,3475,7,2024-11-06 19:27:15,2,5,1483.97,1483.97,0.0,Card
377,2065,9,2025-08-12 12:56:51,5,11,272.84999999999997,271.88,0.97,Cash
378,1561,1,2025-02-17 21:32:54,4,14,1294.34,1269.02,25.32,Cash
379,3160,3,2025-12-30 07:50:52,5,6,465.4,461.99,3.41,Card
380,4561,3,2025-05-08 00:17:14,5,16,684.4499999999999,672.14,12.309999999999999,Card
381,697,10,2024-03-08 08:47:17,2,5,306.03,306.03,0.0,PayPal
382,1686,3,2024-12-26 03:13:35,2,21,1479.99,1479.99,0.0,Card
383,2901,1,2024-03-16 06:56:26,3,13,423.16,379.71,43.45,PayPal
384,4322,5,2023-03-11 16:36:42,2,4,1480.1299999999999,1476.8,3.33,PayPal
385,3105,4,2024-08-10 02:36:05,2,11,332.06999999999994,332.07,0.0,Cash
386,4503,8,2025-04-09 02:53:11,3,7,2586.9500000000003,2146.78,440.17,Card
387,2794,10,2023-08-17 07:07:33,3,26,1555.29,1517.13,38.16,Card
388,2568,9,2023-07-23 11:42:29,5,7,1774.98,1703.6699999999998,71.31,PayPal
389,504,8,2023-08-18 09:03:11,5,6,1237.0,1237.0,0.0,Cash
390,3672,1,2024-03-25 10:46:00,3,5,304.26,300.59,3.67,PayPal
391,570,1,2025-02-06 13:31:49,4,5,264.67,253.24,11.43,Card
392,1315,9,2025-12-30 10:00:56,3,3,719.23,696.24,22.99,Card
393,272,1,2025-10-21 09:54:28,4,14,2504.53,2459.88,44.65,PayPal
394,3583,2,2024-03-05 05:41:53,4,7,627.1800000000001,543.31,83.86999999999999,Card
395,3223,5,2023-12-10 13:29:30,1,1,930.98,930.98,0.0,Card
396,2799,7,2024-03-24 03:53:09,2,2,46.66,46.66,0.0,Card
397,3166,4,2023-05-22 04:54:02,5,10,2744.39,2716.4,27.99,PayPal
398,4089,1,2024-02-26 02:52:33,3,5,200.93,194.87,6.06,Card
399,4009,9,2018-10-26 09:19:55,1,5,4297.5,4297.5,0.0,PayPal
400,2995,2,2024-04-02 20:04:00,5,11,3764.72,3764.72,0.0,Cash
401,2565,6,2024-09-22 03:58:06,5,9,735.74,702.8900000000001,32.85,Card
402,4062,6,2025-10-07 16:02:16,1,5,86.6,86.6,0.0,Card
403,1483,6,2023-12-10 00:12:33,5,10,772.46,763.32,9.14,Cash
404,2408,7,2023-06-30 04:26:00,2,11,10935.53,7731.71,3203.82,PayPal
405,1934,4,2024-07-26 23:44:55,5,18,1970.3400000000001,1929.98,40.36,PayPal
406,4508,7,2023-11-26 14:58:04,2,6,638.58,584.3,54.28,Cash
407,3228,5,2025-12-12 17:36:32,2,30,950.0,889.64,60.36,PayPal
408,972,6,2023-03-19 03:25:49,5,12,1044.66,1008.84,35.82,PayPal
409,3887,3,2024-05-31 20:27:44,4,4,298.59000000000003,267.18,31.409999999999997,Card
410,3865,10,2025-01-10 17:58:13,2,21,15285.820000000002,15285.82,0.0,Cash
411,1614,9,2024-05-05 09:43:46,5,24,2619.28,2587.5600000000004,31.72,Cash
412,3678,5,2024-02-09 15:18:20,3,23,2809.48,2798.5200000000004,10.96,PayPal
413,3278,5,2023-05-10 18:43:35,4,4,541.65,533.1899999999999,8.46,Card
414,2826,10,2024-10-02 01:40:51,2,3,100.07,95.63,4.44,PayPal
415,1678,8,2024-12-11 13:43:30,4,23,22110.310000000005,15689.859999999999,6420.450000000001,Card
416,3278,3,2025-09-23 22:37:55,5,11,3538.7099999999996,3538.7099999999996,0.0,Card
417,3951,2,2025-03-31 00:46:56,5,10,1438.3400000000001,1435.3400000000001,3.0,Card
418,2531,4,2025-06-24 02:54:35,1,4,73.08,73.08,0.0,Cash
419,510,9,2023-07-23 09:49:11,1,5,279.6,251.64,27.96,Card
420,1340,3,2024-10-08 22:05:49,4,5,428.16999999999996,402.78,25.39,Cash
421,1000,3,2025-10-11 15:27:24,3,5,689.34,680.87,8.47,Cash
422,1232,5,2024-08-08 11:29:54,3,7,1136.6,1114.7,21.9,Card
423,3945,5,2024-04-27 05:44:26,5,13,1593.77,1572.3100000000002,21.459999999999997,Cash
424,4147,9,2025-02-18 08:47:05,3,8,425.08,397.11,27.97,PayPal
425,4941,6,2025-06-04 13:32:33,4,4,530.31,451.65,78.66,PayPal
426,844,10,2024-11-25 04:24:54,5,5,460.11,460.11,0.0,PayPal
427,3362,5,2023-09-10 21:39:17,5,21,2986.92,2932.02,54.9,Cash
428,2508,8,2023-05-28 22:38:07,5,29,6903.530000000001,6629.0599999999995,274.46999999999997,Card
429,1574,4,2023-07-02 05:34:51,2,2,98.02,83.89,14.13,Cash
430,1861,6,2023-07-29 10:06:45,3,22,778.49,776.89,1.6,PayPal
431,2628,4,2024-04-20 11:58:20,2,11,666.36,663.34,3.02,Card
432,3660,10,2024-08-14 13:14:00,2,5,732.1,710.12,21.98,Card
433,2246,1,2025-08-17 03:31:52,3,4,177.24,159.52,17.72,Card
434,4657,6,2025-01-31 11:12:15,5,19,725.65,634.8,90.85,Card
435,1251,2,2025-08-28 13:50:22,2,6,253.21999999999997,199.57999999999998,53.64,Card
436,1122,7,2025-10-19 23:28:14,4,8,624.64,614.27,10.37,PayPal
437,3972,1,2024-11-11 06:45:45,1,1,180.92,126.64,54.28,Cash
438,1107,9,2025-06-22 23:49:19,2,5,668.25,590.09,78.16,PayPal
439,4308,9,2024-09-29 18:31:56,5,12,5721.240000000001,5413.110000000001,308.13,PayPal
440,3830,8,2025-12-25 08:56:28,5,14,1031.8700000000001,986.77,45.1,PayPal
441,3910,7,2024-02-17 13:54:58,1,1,56.64,56.64,0.0,PayPal
442,3285,9,2023-04-29 08:02:37,1,1,105.27,105.27,0.0,Cash
443,3864,3,2025-05-27 19:34:03,4,27,6727.530000000001,6692.48,35.05,Cash
444,4384,9,2025-10-05 00:40:15,3,4,190.45999999999998,187.13,3.33,Cash
445,3190,6,2023-09-12 05:22:17,1,20,1207.2,1086.48,120.72,Cash
446,3140,5,2025-12-19 05:45:55,5,16,5106.959999999999,4828.82,278.14,PayPal
447,1903,7,2024-01-21 15:53:42,5,19,6050.68,5858.06,192.61999999999998,Cash
448,1096,6,2023-12-24 12:51:29,4,6,421.94,401.14,20.8,PayPal
449,3546,5,2023-03-26 10:19:32,2,5,2411.05,2393.89,17.16,Cash
450,2603,2,2024-01-19 12:08:36,5,24,3108.03,3108.03,0.0,PayPal
451,2773,7,2024-02-03 16:34:19,5,11,2478.8199999999997,2360.45,118.37,PayPal
452,2905,10,2023-03-29 01:58:58,1,3,88.65,84.22,4.43,Cash
453,4642,8,2023-07-24 09:01:56,3,6,1028.0,1013.5600000000001,14.44,Cash
454,93,3,2017-06-14 09:56:29,5,13,1895.6100000000001,1863.2900000000002,32.32000000000001,Cash
455,1467,7,2023-09-12 07:26:21,4,7,2313.94,2039.0900000000001,274.85,Card
456,3342,7,2025-08-19 21:11:56,3,5,1091.83,1086.6299999999999,5.2,Card
457,3024,6,2024-07-08 15:47:06,2,4,392.38,392.38,0.0,PayPal
458,1142,9,2023-04-14 11:44:17,4,27,4023.4000000000005,3307.51,715.8900000000001,Card
459,2847,1,2023-07-01 09:17:11,5,10,5547.25,4491.67,1055.58,Cash
460,4482,8,2024-08-18 15:36:33,1,1,28.69,28.69,0.0,Card
461,3022,4,2023-06-15 19:21:34,4,8,963.53,754.97,208.56000000000003,Card
462,3523,10,2025-11-04 10:44:04,1,1,171.61,163.03,8.58,PayPal
463,4758,10,2024-03-12 22:43:37,2,2,241.27999999999997,214.12,27.16,PayPal
464,2815,9,2023-05-05 18:58:59,1,4,277.24,277.24,0.0,Card
465,4423,2,2023-10-03 09:35:37,2,2,77.39,70.49,6.8999999999999995,PayPal
466,1062,9,2024-08-27 05:35:05,5,36,2735.99,2694.65,41.34,Cash
467,3700,10,2025-12-01 06:35:36,3,10,3901.5,3706.9700000000003,194.53,Card
468,1818,1,2025-05-15 02:04:17,1,1,14.39,14.39,0.0,Cash
469,1628,9,2026-02-06 09:59:54,1,1,661.11,661.11,0.0,PayPal
470,4316,2,2024-09-17 08:00:30,2,3,391.78,391.78,0.0,Cash
471,4089,4,2025-05-07 15:28:36,2,3,238.99,238.99,0.0,Cash
472,3493,6,2023-07-30 07:58:11,4,4,169.34,156.63,12.709999999999999,Card
473,2987,5,2024-12-16 09:17:59,3,31,4588.780000000001,4588.78,0.0,PayPal
474,4972,2,2025-09-17 05:50:50,5,29,11564.11,10609.89,954.22,PayPal
475,1260,6,2024-05-01 11:18:28,1,1,16.79,16.79,0.0,Cash
476,722,3,2023-05-21 22:44:34,2,6,813.8399999999999,748.25,65.59,Card
477,3727,2,2025-04-13 01:18:17,1,1,24.07,24.07,0.0,Card
478,4020,8,2025-10-07 20:10:13,4,31,2262.27,2216.34,45.93,PayPal
479,4527,2,2025-07-01 04:31:35,3,4,147.37,129.58,17.79,Cash
480,4321,8,2024-10-11 14:26:31,1,10,597.6,418.32,179.28,PayPal
481,4688,7,2024-11-05 10:30:09,2,2,208.31,204.64000000000001,3.67,Cash
482,3859,6,2025-01-02 07:26:48,2,3,1807.35,1721.3999999999999,85.95,Card
483,3679,6,2024-09-03 04:12:09,5,16,2844.5600000000004,2710.08,134.48,Card
484,4256,6,2023-05-01 11:37:21,5,26,2790.3199999999997,2611.04,179.28,PayPal
485,3895,8,2025-11-15 03:31:53,5,7,908.3300000000002,905.9300000000001,2.4,Cash
486,1141,9,2024-09-30 16:52:35,3,16,800.94,792.5,8.44,Cash
487,2179,8,2025-03-06 10:26:41,2,21,465.28,437.45,27.830000000000002,Card
488,3307,6,2026-01-01 16:52:47,5,10,3618.9300000000003,3523.95,94.97999999999999,Card
489,1551,1,2025-01-22 18:10:42,5,9,173.0,158.25,14.75,PayPal
490,3386,1,2025-02-06 19:46:42,4,17,1757.64,1736.5500000000002,21.09,PayPal
491,1600,7,2024-05-14 02:09:30,2,3,185.44,173.32,12.12,PayPal
492,706,10,2023-06-20 02:14:29,3,7,711.38,708.14,3.24,Cash
493,245,9,2023-06-19 20:56:37,1,1,54.82,54.82,0.0,Card
494,1910,1,2023-09-26 10:23:37,4,8,1576.6299999999999,1500.8899999999999,75.74000000000001,Card
495,2629,6,2024-06-17 23:16:00,5,18,4331.09,4057.0,274.09000000000003,PayPal
496,4108,7,2025-02-22 08:06:17,4,7,1461.79,1232.84,228.95,Cash
497,1693,5,2024-08-28 11:58:15,2,2,184.6,168.0,16.6,Cash
498,1406,2,2023-10-07 09:06:20,2,5,1968.2,1392.68,575.52,Cash
499,2818,10,2023-09-30 03:11:35,5,10,491.03000000000003,489.37,1.66,Cash
500,4257,5,2023-11-10 03:38:25,2,6,464.81,434.93,29.88,Cash
501,949,5,2025-03-05 01:33:11,3,7,4438.84,4438.84,0.0,Cash
502,1542,6,2020-03-22 01:57:28,5,16,5888.860000000001,5888.86,0.0,PayPal
503,3253,6,2024-11-19 13:22:42,5,8,455.47,455.47,0.0,Cash
504,1967,7,2025-11-12 15:55:27,1,2,369.98,369.98,0.0,Card
505,33,4,2024-03-14 09:03:28,4,18,2970.6000000000004,2904.07,66.53,Card
506,4176,4,2025-02-26 05:25:39,1,3,122.94,122.94,0.0,Cash
507,2804,1,2023-09-15 14:30:53,3,6,87.68,86.48,1.2,Card
508,714,7,2025-06-17 21:09:35,5,8,1891.1200000000001,1725.2900000000002,165.83,Cash
509,1449,5,2023-05-10 07:42:54,3,6,1201.16,982.37,218.79,Cash
510,657,3,2026-01-11 16:39:54,1,4,52.24,52.24,0.0,Card
511,3395,9,2025-06-07 14:22:31,1,1,317.16,253.73,63.43,PayPal
512,2556,3,2025-10-01 21:18:41,3,4,2411.67,2368.69,42.98,PayPal
513,3591,6,2025-05-23 05:01:13,2,4,193.15,193.15,0.0,Cash
514,1787,8,2025-10-19 01:55:22,3,10,1514.85,1484.1200000000001,30.73,PayPal
515,905,7,2026-01-20 08:16:49,5,8,2045.8000000000002,2045.8000000000002,0.0,PayPal
516,1746,1,2024-04-18 02:10:07,1,1,397.58,377.7,19.88,PayPal
517,2411,7,2024-05-06 11:09:24,4,25,1535.89,1518.22,17.67,PayPal
518,855,2,2023-10-10 06:01:01,3,8,1070.07,1015.0899999999999,54.98,PayPal
519,2128,1,2023-03-24 20:39:17,5,22,6248.87,6215.660000000001,33.21,Cash
520,838,10,2025-05-17 11:50:24,4,24,1240.6000000000001,1018.22,222.38,Cash
521,4390,10,2024-07-30 01:04:42,3,5,230.29000000000002,202.26,28.03,Cash
522,4760,1,2025-02-10 01:20:31,3,8,1109.55,1024.37,85.17999999999999,Cash
523,1229,9,2025-01-22 02:38:56,3,4,115.97,102.14,13.83,Cash
524,737,10,2024-12-20 10:56:35,3,41,9681.259999999998,9678.65,2.61,PayPal
525,179,3,2024-10-13 13:11:38,5,9,727.09,727.09,0.0,Cash
526,2925,10,2024-08-26 16:15:11,4,43,1593.86,1186.1000000000001,407.76,PayPal
527,4493,5,2025-08-06 16:35:05,3,4,999.63,812.3,187.32999999999998,Cash
528,4353,5,2024-10-25 16:02:57,4,13,909.2,742.7099999999999,166.49,PayPal
529,1835,8,2025-01-03 20:19:24,2,3,1004.0,996.7,7.3,Card
530,4374,8,2017-05-11 08:14:15,3,3,102.11,90.08,12.030000000000001,Cash
531,4054,5,2024-09-05 21:22:07,4,10,2400.58,2134.35,266.23,Card
532,4315,8,2023-09-28 22:53:55,2,2,184.28,180.63,3.65,Card
533,3972,10,2025-12-27 07:42:08,1,1,62.42,62.42,0.0,Cash
534,1829,10,2024-01-26 05:52:00,4,7,229.81,207.95,21.86,PayPal
535,3305,1,2026-01-23 03:33:18,4,14,529.67,529.67,0.0,PayPal
536,1,5,2024-06-12 05:17:46,1,20,19997.4,19997.4,0.0,Card
537,4957,1,2026-01-22 16:46:05,5,10,1168.2,1162.79,5.41,Cash
538,4739,7,2024-01-09 20:19:00,3,7,1644.18,1606.38,37.800000000000004,Cash
539,847,4,2026-01-11 05:03:29,1,1,88.4,79.56,8.84,Card
540,2637,9,2025-07-22 09:05:09,5,34,12858.240000000002,10946.61,1911.63,PayPal
541,3368,2,2024-05-14 19:02:02,2,2,254.3,228.87,25.43,Cash
542,1597,4,2025-07-22 11:12:51,1,10,340.90000000000003,306.81,34.09,Card
543,357,6,2023-09-19 20:28:33,5,28,4194.12,3795.03,399.09000000000003,Card
544,3674,4,2024-05-21 21:34:45,2,4,300.49,300.49,0.0,PayPal
545,904,4,2026-01-31 14:52:59,3,43,8350.54,8128.219999999999,222.32,PayPal
546,2715,10,2024-03-04 15:11:12,2,10,1484.8,1421.1499999999999,63.65,PayPal
547,4457,1,2026-01-25 01:07:08,2,5,1381.97,1112.3899999999999,269.58,Card
548,2965,6,2024-05-20 12:19:11,5,9,2818.2200000000003,2038.69,779.53,Card
549,4241,2,2023-07-14 22:10:29,5,33,3611.04,3391.17,219.86999999999998,Cash
550,721,3,2023-11-06 14:01:02,2,6,198.6,175.94,22.66,Card
551,4844,4,2024-07-28 17:54:11,2,4,611.06,563.3499999999999,47.71,Card
552,115,2,2024-09-14 05:35:51,4,16,1615.94,1592.86,23.08,PayPal
553,804,6,2024-10-03 00:55:44,4,9,1048.73,1041.8,6.93,PayPal
554,103,10,2025-04-01 08:37:34,3,7,621.12,486.39,134.73,PayPal
555,4138,7,2024-10-10 21:50:32,2,11,238.27999999999997,180.69,57.59,PayPal
556,1462,6,2025-12-17 21:51:51,4,6,674.65,663.57,11.08,Card
557,4576,2,2025-12-04 06:35:32,2,2,181.24,177.93,3.31,PayPal
558,2798,7,2024-03-13 01:12:23,1,5,574.85,574.85,0.0,PayPal
559,440,7,2024-01-14 09:41:43,3,6,1255.96,1226.65,29.31,Cash
560,2541,7,2017-01-11 06:58:40,2,2,150.43,140.06,10.37,Cash
561,4509,6,2025-01-28 10:19:27,5,23,1183.11,1161.9499999999998,21.16,PayPal
562,2686,10,2024-12-19 14:45:13,5,11,2504.16,2263.1,241.06,Cash
563,1640,7,2023-06-20 09:16:51,1,1,168.38,168.38,0.0,Cash
564,3353,10,2024-01-21 23:59:59,2,2,52.4,47.59,4.81,Cash
565,2538,5,2024-04-03 01:41:27,1,3,166.74,166.74,0.0,Cash
566,2467,2,2023-08-08 00:02:41,2,4,194.65,182.18,12.47,Card
567,3012,9,2023-04-20 12:59:08,1,3,133.2,133.2,0.0,Card
568,714,9,2024-01-02 17:50:12,4,11,1575.85,1512.7,63.150000000000006,Cash
569,4283,5,2020-06-07 04:23:58,4,9,4887.49,4868.2699999999995,19.22,Cash
570,2762,4,2025-04-03 19:12:47,3,4,1058.79,1058.79,0.0,PayPal
571,4115,3,2019-11-03 02:51:04,3,15,2956.43,2956.43,0.0,PayPal
572,4478,8,2023-04-01 09:42:19,1,3,127.08,120.73,6.35,PayPal
573,2122,7,2025-08-27 12:01:15,5,11,884.27,873.9,10.37,Card
574,57,9,2025-12-20 09:59:09,2,3,421.03,305.11,115.92,PayPal
575,1285,10,2023-06-16 12:32:35,2,3,53.67,51.66,2.01,Cash
576,691,3,2025-11-16 15:55:24,2,2,246.49,228.46999999999997,18.02,Card
577,3514,2,2023-08-29 04:55:09,4,10,1294.3999999999999,1260.6699999999998,33.73,Cash
578,112,8,2025-09-03 16:52:30,3,5,767.5799999999999,741.9,25.68,PayPal
579,201,8,2025-09-04 02:32:23,5,7,1739.22,1682.08,57.14,Cash
580,2487,3,2024-02-17 12:32:41,2,9,2276.73,1916.0,360.73,PayPal
581,1725,10,2024-09-16 10:20:31,4,35,1905.79,1672.76,233.03,Card
582,3241,10,2023-12-22 06:46:08,3,26,4184.1900000000005,4091.5800000000004,92.61,Cash
583,1010,6,2023-11-23 03:28:43,1,1,256.13,256.13,0.0,PayPal
584,4770,3,2024-01-25 09:03:11,3,24,827.3100000000001,793.3299999999999,33.98,Cash
585,3457,3,2025-05-11 04:31:07,2,6,723.24,723.24,0.0,PayPal
586,1190,9,2024-02-23 13:44:23,1,2,88.8,71.04,17.76,Cash
587,3525,1,2024-06-29 06:58:42,3,4,1164.93,1120.38,44.55,Cash
588,4785,5,2025-03-04 12:35:25,1,3,39.18,39.18,0.0,Cash
589,1940,1,2024-08-21 01:23:21,3,8,373.02,313.08,59.94,Cash
590,1700,3,2024-05-11 10:30:45,1,1,59.34,59.34,0.0,Card
591,2455,8,2024-01-13 01:15:41,3,12,4064.13,4054.19,9.940000000000001,Card
592,3610,5,2023-09-06 20:12:34,1,1,9.74,9.25,0.49,PayPal
593,3783,4,2024-04-28 22:25:00,1,5,184.8,166.32,18.48,Card
594,527,6,2024-09-18 20:15:19,2,2,187.57999999999998,175.75,11.83,Cash
595,2776,3,2025-08-10 14:49:13,2,2,105.87,99.88,5.99,PayPal
596,3834,3,2024-10-23 20:46:24,4,8,197.01999999999998,180.8,16.22,Cash
597,3427,7,2023-03-13 08:58:29,5,19,1039.5400000000002,964.86,74.68,Cash
598,3330,7,2025-04-11 22:41:48,5,7,1299.04,1221.28,77.75999999999999,Card
599,2238,4,2025-02-10 06:50:39,5,37,1187.77,1187.77,0.0,Card
600,1287,10,2023-07-27 11:27:06,1,3,154.64999999999998,154.65,0.0,Cash
601,455,2,2023-09-25 10:27:58,3,17,1622.1,1593.46,28.64,PayPal
602,2160,5,2023-04-16 06:47:46,5,9,1957.45,1765.19,192.26000000000002,Card
603,459,3,2025-11-25 05:33:36,3,5,582.84,568.86,13.98,PayPal
604,2296,5,2023-06-04 07:44:18,3,3,623.95,607.35,16.6,Cash
605,2163,5,2026-01-05 07:48:02,5,6,678.08,658.08,20.0,PayPal
606,1417,6,2025-07-21 14:28:13,1,10,458.8,435.86,22.94,PayPal
607,1484,6,2026-02-21 04:58:19,1,1,42.36,40.24,2.12,Cash
608,2654,1,2019-05-15 04:12:54,3,24,11313.810000000001,11313.810000000001,0.0,Cash
609,232,9,2024-07-21 18:04:59,1,2,176.7,176.7,0.0,Card
610,3461,9,2024-06-09 01:55:01,3,5,149.37,135.52,13.85,Cash
611,1266,3,2023-03-13 02:48:01,1,5,2799.3,2239.44,559.86,PayPal
612,4495,5,2024-03-29 11:15:20,4,5,2006.96,1999.66,7.3,Card
613,1412,10,2024-08-20 07:51:48,5,15,1925.73,1872.33,53.4,PayPal
614,496,8,2025-09-16 06:49:45,3,5,261.65,249.5,12.149999999999999,Cash
615,4894,4,2025-03-12 03:48:43,5,24,1677.43,1635.47,41.96,Card
616,3578,5,2024-10-09 00:19:40,5,7,652.91,652.91,0.0,Card
617,843,7,2025-10-02 06:33:27,2,23,9159.13,7613.57,1545.56,PayPal
618,522,10,2025-01-07 09:52:07,5,11,734.76,721.1600000000001,13.6,PayPal
619,1542,2,2025-04-06 20:28:32,5,6,528.75,487.23,41.519999999999996,Cash
620,72,6,2025-11-24 06:22:30,1,1,55.58,55.58,0.0,PayPal
621,1217,4,2023-05-22 16:26:30,5,23,961.64,961.64,0.0,PayPal
622,4243,2,2025-08-30 06:51:55,4,44,2739.91,2496.61,243.3,Card
623,2707,5,2025-08-23 23:26:13,3,25,17354.32,13916.32,3438.0,PayPal
624,435,6,2025-02-21 05:23:28,1,1,59.94,59.94,0.0,Card
625,1366,2,2024-09-26 03:52:13,1,1,33.98,33.98,0.0,Card
626,616,5,2023-10-16 02:36:54,2,3,135.02,135.02,0.0,PayPal
627,2164,7,2026-01-01 10:31:13,4,11,361.7,330.07,31.630000000000003,PayPal
628,3861,6,2024-02-02 13:25:47,1,1,18.27,12.79,5.48,Cash
629,3659,3,2025-06-18 09:20:19,4,5,725.01,704.47,20.54,Cash
630,2419,7,2024-08-06 15:47:19,1,2,57.38,57.38,0.0,Cash
631,1208,3,2025-11-06 14:02:27,2,3,489.34,489.34,0.0,PayPal
632,165,2,2025-04-01 11:57:20,3,4,223.29,201.78,21.509999999999998,Cash
633,4415,9,2023-03-02 14:06:08,3,6,603.9599999999999,603.42,0.54,PayPal
634,1708,8,2024-02-22 18:07:25,3,35,2933.45,2805.56,127.89,Cash
635,430,9,2025-04-01 00:16:29,4,35,4793.299999999999,4567.04,226.26,PayPal
636,2571,6,2024-09-05 15:30:28,2,2,92.43,88.72999999999999,3.7,Card
637,2121,9,2024-11-01 02:32:59,3,3,345.99,310.51,35.48,Cash
638,2677,8,2025-06-27 20:35:08,5,26,2683.1600000000003,2619.27,63.89,Card
639,4678,9,2024-10-25 23:51:09,5,24,3963.12,3948.55,14.57,Card
640,4116,3,2025-11-17 22:25:38,2,6,232.4,216.51,15.89,PayPal
641,490,2,2025-03-02 19:16:14,3,11,464.53,457.73,6.8,PayPal
642,2781,2,2025-10-16 08:57:13,3,5,242.82999999999998,236.41,6.42,PayPal
643,3551,3,2024-12-15 03:51:22,2,2,121.69,121.69,0.0,PayPal
644,4770,6,2024-04-09 01:07:53,5,11,1649.9099999999999,1363.47,286.44,Cash
645,4756,8,2025-04-22 19:40:00,3,8,1540.56,1236.1,304.46000000000004,Card
646,1111,7,2026-02-13 13:26:18,5,9,1587.49,1167.77,419.71999999999997,Cash
647,2907,4,2023-09-21 07:30:13,1,1,18.59,18.59,0.0,Cash
648,767,9,2025-09-12 15:34:19,1,10,245.6,221.04,24.56,Cash
649,2785,2,2025-11-15 12:51:56,5,17,6638.549999999999,6562.610000000001,75.94,PayPal
650,324,4,2024-08-13 14:33:41,5,26,1021.04,903.3199999999999,117.72,Cash
651,320,10,2024-08-27 18:22:08,2,2,112.47,92.38,20.09,PayPal
652,4796,8,2025-01-13 11:37:09,2,2,599.91,599.91,0.0,Card
653,1480,9,2023-08-27 02:03:16,5,9,301.69,301.34999999999997,0.34,PayPal
654,3780,5,2023-10-06 10:30:19,2,24,3847.6400000000003,3477.6600000000003,369.98,PayPal
655,3715,4,2025-01-04 01:36:46,5,24,2414.4,2352.7,61.7,PayPal
